cliente_id,probabilidades_de_no_pago
1020448190,0.0
1020449305,0.02
1020449305,0.02
1020452189,0.1
1020452189,0.1
1020452366,0.0
1020452366,0.0
1020452366,0.0
1020454064,0.96
1020454064,0.96
1020454064,0.96
1020454471,0.0
1020454746,0.08
1020454746,0.08
1020455653,0.01
1020455653,0.01
1020455653,0.01
1020456477,0.0
1020457208,0.03801190476190476
1020457208,0.03801190476190476
1020457585,0.0
1020457623,0.12
1020457676,0.0
1020457676,0.0
1020457676,0.0
1020458748,0.005
1020458748,0.005
1020459136,0.03
1020459136,0.03
1020459897,0.0
1020460216,0.01
1020460690,0.02
1020461659,0.01
1020461659,0.01
1020461659,0.01
1020462753,0.0
1020462753,0.0
1020462753,0.0
1020463577,0.01
1020463622,0.6208333333333332
1020463622,0.6208333333333332
1020463813,0.0
1020464665,0.006666666666666666
1020464665,0.006666666666666666
1020464665,0.006666666666666666
1020464856,0.04
1020466303,0.0
1020466303,0.0
1020466303,0.0
1020466340,0.0
1024507715,0.02
1024507715,0.02
1024528066,0.7220238095238091
1024551407,0.01
1024551407,0.01
1024551407,0.01
1024561108,0.84
1024564400,0.0
1024564400,0.0
1024579232,0.27966269841269836
1024590762,0.02
1024590762,0.02
10245951,0.02
10248272,0.0
10249619,0.01
10249619,0.01
10249619,0.01
10251219,0.0
10251628,0.0
10252511,0.01
10252511,0.01
10252511,0.01
10252924,0.02
10252967,0.0
10252967,0.0
10252967,0.0
10256260,0.0
10261242,0.0
1026130185,0.06
1026130203,0.0
1026130203,0.0
1026130203,0.0
1026133903,0.01
1026134793,0.01
1026134793,0.01
1026137071,0.0016666666666666666
1026138748,0.1307142857142857
1031124851,0.01
1031124851,0.01
1031126732,0.01
1031146951,0.0
1031153363,0.0
1031153363,0.0
1031153363,0.0
1031170064,0.98
1031170064,0.98
1031170064,0.98
1032256945,0.0
1032256945,0.0
1032362194,0.02
1032362194,0.02
1036422713,0.0
1036422713,0.0
1036422713,0.0
1036423476,0.04
1036598779,0.0
1036598786,0.03251893939393939
1036598786,0.0
1036598786,0.03251893939393939
1036599581,0.0
1036599848,0.03
1036599862,0.0
1036599862,0.0
1036599862,0.0
1036600609,0.0
1036601948,0.0
1036603211,0.0
1036603211,0.0
1036603211,0.0
1036603388,0.04
1036603683,0.0
1036603971,0.0
1036603989,0.22
1036604530,0.0025
1036604530,0.0025
1036604530,0.0025
1036605551,0.93
1036605551,0.93
1036605551,0.93
1036605632,0.01
1036605632,0.01
1036605632,0.01
1036606426,0.0
1036607370,0.01
1036607370,0.01
1036607510,0.0
1036607741,0.0
1036607741,0.0
1036608086,0.84
1036608086,0.84
1036608532,0.01
1036613612,0.0
1036613612,0.0
1036614017,0.0
1036614017,0.0
1036614017,0.0
1036614210,0.0
1036616016,0.020714285714285713
1036616356,0.0
1036616886,0.0
1036616886,0.0
1036616886,0.0
1036618246,0.06
1036618246,0.06
1036618929,0.02
1036618929,0.02
1036618929,0.026000000000000002
1036620475,0.0
1036621258,0.0
1036621258,0.0
1036621258,0.01
1036621670,0.0
1039420725,0.0
1039420725,0.0
1039420725,0.0
1039421532,0.0
1039421532,0.0
1039421663,0.047634136387170296
1039446168,0.0
1039446168,0.0
1039446168,0.0
1039447390,0.0
1039447799,0.005454545454545454
1039447799,0.005454545454545454
1039447799,0.005454545454545454
1039448220,0.006666666666666666
1039448428,0.06
1039448526,0.89125
1039448526,0.89125
1039449324,0.005
1039449324,0.005
1039449324,0.005
1039450333,0.01
1039450340,0.0
1039450559,0.0
1039450559,0.0
1039450559,0.0
1039452755,0.0
1039452996,0.0
1039453213,0.0
1039453213,0.0
1039453831,0.0
1039453831,0.0
1039454042,0.0
1039454410,0.69
1039455098,0.08
1039455351,0.0
1039455351,0.0
1039455351,0.0
1039455413,0.01
1039455413,0.0
1039455481,0.0
1039455481,0.0
1039455481,0.0
1039456624,0.005
1039456966,0.0
1039457006,0.02
1039457006,0.02
1039457006,0.02
1039457041,0.73
1039458075,0.0
1039458075,0.0
1039458075,0.0
1039458142,0.01
1039458142,0.01
1039459203,0.0
1039459203,0.0
1039459203,0.0
1039461685,0.0
1039461685,0.0
1039461728,0.0
1039462293,0.05
1039462293,0.05
1039462293,0.05
1039462882,0.05
1039463012,0.0
1043014605,0.07
1043126788,0.0
1043445141,0.07
1043445141,0.07
1043605639,0.01
1043605842,0.0
1043605842,0.0
1043647337,1.0
1043647337,1.0
1043647337,1.0
1043661687,0.03
1043661687,0.03
1043661687,0.03
1043844808,0.7345674603174603
1044121974,0.0
1044121974,0.0
1044121974,0.0
1044424244,0.06
1044424244,0.06
1044424244,0.06
1044427993,0.0
1044427993,0.0
1044429179,0.99
1044429179,0.99
1044429179,0.99
1044430290,0.1
1047447979,0.01
1047463911,0.6015238095238095
1047463911,0.6015238095238095
1047463911,0.6015238095238095
1047470521,0.0
1047470521,0.0
1047470521,0.0
1047473083,0.0
1047473083,0.0
1047473083,0.0
1047475257,0.905
1047478369,0.01
1047478369,0.01
1047482294,0.07
1047482804,0.761611111111111
1047483181,0.0
1047483181,0.0
1047486466,0.8793333333333334
1047486466,0.8793333333333334
1047486916,0.91
1047486916,0.91
1053804717,0.0069791666666666665
1053804887,0.11
1053807457,0.01
1053807457,0.01
1053807634,0.0
1053808908,0.04
1053808908,0.04
1053808908,0.04
1053809694,0.0
1053809694,0.0
1053811069,0.003333333333333333
1053811069,0.003333333333333333
1053811069,0.003333333333333333
1053815913,0.01
1053816523,0.0
1053817373,0.05
1053817373,0.05
1053817598,0.03
1053817598,0.0625
1053817598,0.03
1053817621,0.01
1053817631,0.01
1053817631,0.01
1053818800,0.0
1053819443,0.012
1053821935,0.0
1053822144,0.9797777777777777
1053822144,0.9797777777777777
1053822144,0.9797777777777777
1053822687,0.05
1053822687,0.05
1053827823,0.02
1053827823,0.02
1053828761,0.0
1053829140,0.0
1063366755,0.88
1063366755,0.88
1063495853,0.99
1063495853,0.99
1063495853,0.99
1063564220,0.01
1063653639,1.0
1063653639,1.0
1063718203,0.0
1063718203,0.0
1063957242,0.0
1063958031,0.01
1063958031,0.01
1063958031,0.01
1063962408,0.0
1063963157,0.97
1063963157,0.97
1064108610,0.0
1064116207,0.98
1064116207,0.98
1064116207,0.98
1064120599,0.0
1064311667,0.71
1064486765,0.0
1064486765,0.0
1064488360,0.0
1064792223,0.09
1067847152,0.0
1067847918,0.06478571428571428
1067852219,0.0
1067852219,0.0
1067854299,0.0
1067854299,0.0
1067854299,0.0
1067856619,0.32471041458541444
1067856619,0.32471041458541444
1067856619,0.32471041458541444
1067861525,0.98675
1067863649,0.01
1067863649,0.01
1067863649,0.01
1067876902,0.0
1067876902,0.0
1067876902,0.0
1067881136,0.0
1067881136,0.0
1067881136,0.0
1067897244,1.0
1067897244,0.99
1067897244,0.99
1067897244,0.99
1067897244,1.0
1067897244,1.0
1067897738,0.023259817186709643
1078856590,0.08
1078856590,0.08
1079359201,0.3311453823953823
1079359201,0.3311453823953823
1079410229,0.0
1079410229,0.0
1079410229,0.0
1079657808,0.01
1079657808,0.01
1079991732,0.95
1079991732,0.95
1079991732,0.95
1080185948,0.015
1081156870,1.0
1081156870,1.0
1081156870,1.0
1081791351,0.3175
1081812197,0.0
1081812197,0.0
1081812197,0.0
1088242741,0.0
1088242741,0.0
1088242741,0.0
1088243161,0.0
1088246088,0.0
1088246088,0.0
1088246644,0.0
1088247033,0.01657827676834893
1088247607,0.0
1088248433,0.0
1088248433,0.0
1088248433,0.0
1088249274,0.0
1088249458,0.0
1088251285,0.8340966255966253
1088253715,0.0
1088253715,0.0
1088253715,0.0
1088256112,0.0
1088256780,0.0
1088258124,0.0
1088258124,0.0
1088258531,0.0
1088258531,0.0
1088258636,0.0
1088259028,0.0
1088259482,0.0
1088260348,0.0
1088260348,0.0
1088261189,0.0
1088262038,0.0
1088262209,0.44383333333333325
1088262209,0.44383333333333325
1088264292,0.0
1088266235,0.0
1088266565,0.0
1088267607,0.0
1088267718,1.0
1088267718,1.0
1088267718,1.0
1088271133,0.0
1088271133,0.0
1088271699,0.0
1088274427,0.0
1088274427,0.0
1088276204,0.0
1088276204,0.0
1088277647,0.30843360071301235
1088277647,0.30843360071301235
1088277647,0.30843360071301235
1038802607,0.0
1038803657,0.047634136387170296
1038807369,0.0
1038808820,0.047634136387170296
1038811213,0.047634136387170296
1038811917,0.0
1038811917,0.0
1038813249,0.0
1038818412,0.0
10388187,0.0
10388187,0.0
10388187,0.0
1038818911,0.047634136387170296
1038820731,0.0
1038820755,0.3311190476190476
1038820948,1.0
1038821807,0.0
1038821807,0.0
1038821807,0.0
1038823318,0.225875
1039022409,0.065
1039024351,0.0
1039024688,0.6771666666666666
1039024688,0.6771666666666666
1039024688,0.6771666666666666
1039048164,0.0
1039093820,0.0
1039094277,0.047634136387170296
1039097722,0.0
1039098237,0.0
1039098237,0.0
1039099652,0.025
1039099652,0.025
1039099765,0.0
1039099765,0.0
1042443434,0.95
1042443434,0.95
1042443434,0.95
1042444995,0.68
1042450139,0.018333333333333333
1042450139,0.018333333333333333
1042457689,0.4679156399156399
1042457689,0.4679156399156399
1042457689,0.4679156399156399
1042706228,0.0
1042709940,0.94
1042709940,0.94
1042709940,0.94
1042763764,0.0
1042764016,0.0
1042767110,0.02
1042767110,0.02
1042767164,0.0
1042767164,0.0
1042767618,0.03
1042769051,0.0
1042769051,0.0
1042770313,0.4799523809523809
1042772856,0.0
1042773101,0.0
1042773101,0.0
1042773804,0.03
1042774845,0.0
1047403822,0.0225
1047409267,0.01
1047409267,0.01
1047412328,0.8958333333333335
1047418833,0.03
1047423791,0.013333333333333332
1047423791,0.013333333333333332
1047423791,0.013333333333333332
1047424454,0.0
1047428198,0.04
1047431505,0.046
1047433953,0.02
1047434611,0.03
1047435070,0.01
1047438507,0.01
1047438507,0.01
1047440163,0.01
1047441712,0.08
1047445984,0.01
1047445984,0.01
1047446895,0.8421666666666668
1053776808,0.693634199134199
1053780395,0.0
1053780395,0.0
1053780395,0.0
1053782557,0.0
1053782557,0.0
1053782557,0.0
1053784675,0.0
1053784675,0.0
1053785818,0.09
1053785818,0.09
1053787982,0.01
1053787982,0.01
1053787982,0.01
1053788659,0.07
1053790735,0.06
1053792190,0.0
1053794767,0.0
1053795474,0.0
1053796997,0.7357142857142857
1053798387,0.92
1053798387,0.92
1053798801,0.05714285714285714
1053799379,0.0
1053799727,0.03
1063081751,0.63
1063137083,1.0
1063137083,1.0
1063141420,0.02
1063148915,0.04166666666666667
1063148915,0.04166666666666667
1063148915,0.04166666666666667
1063152131,0.0
1063152131,0.0
1063153124,0.0
1063153124,0.0
1063159816,0.64
1063160619,0.005555555555555556
1063160619,0.005555555555555556
1063160619,0.005555555555555556
1063165466,0.0
1063165466,0.0
1063165466,0.0
1063179578,0.0
1063179578,0.0
1063275422,0.0
1063275422,0.0
1063284360,0.05333333333333334
1063286977,0.0
1063286977,0.0
1063290557,0.0
1063293636,0.0025
1063297843,0.02
1063297843,0.02
1063300647,0.4968333333333335
1067032816,0.0075
1067092165,0.055
1067288854,0.0
1067288854,0.0
1067288854,0.0
1067405909,0.0
1067712542,0.0
1067712542,0.0
1067712542,0.0
1067714219,0.0
1067714905,0.01
1067811001,0.97
1067811001,0.97
1067811001,0.97
1076322451,0.0
1076322451,0.0
10766357,0.0
1076647540,0.06
1076665896,0.0
1076820487,0.0
10768971,0.020303030303030302
10768971,0.020303030303030302
10768971,0.020303030303030302
1077086117,0.7633333333333333
10772562,0.0
1077422468,0.4996147186147185
1077422468,0.4996147186147185
1077422468,0.4996147186147185
1077424964,0.01
1077432828,0.04
1077434006,0.0
1077440810,0.042249999999999996
1077440810,0.042249999999999996
1077440810,0.042249999999999996
1077443667,0.0
1077443667,0.0
1077444773,0.07
1077458885,0.0
1077458885,0.0
1077458885,0.0
1077473669,0.89
1077473669,0.89
1077646184,0.03
1077646184,0.03
10777734,0.0
1077858644,0.03
1077858644,0.03
1077967591,0.28
1088010668,0.0
1088013373,0.9166666666666667
1088013934,0.047
1088014095,0.0
1088014095,0.0
1088015846,0.0
1088021781,0.05
1088021781,0.05
1088023002,0.99
1088023002,0.99
1088027615,0.0
1088027615,0.0
1088029314,0.7221904761904762
1088030427,0.0
1088030801,0.0
1088030801,0.0
1088033637,0.0
1088034117,0.0
1088034117,0.0
1088034717,0.07
1088034717,0.07
1088237770,0.0
1088238711,0.0
1088238711,0.0
1088238711,0.0
1088241534,0.01
1088242427,0.0
1088242427,0.0
1038409177,0.03
1038409484,0.11571428571428571
1038410191,0.0
1038410191,0.0
1038410191,0.0
1038411633,0.76
1038411633,0.76
1038413007,0.0
1038413358,0.0
1038413463,0.0075
1038415473,0.0
1038415473,0.0
1038415473,0.0
1038416004,0.0
1038416004,0.0
1038416004,0.0
1038416342,0.07
1038417654,0.66
1038436871,0.97
1038436871,0.98
1038436871,0.98
1038436871,0.97
1038436871,0.98
1038436871,0.97
1038438105,0.0
1038438105,0.0
1038438105,0.0
1038481166,0.76
1038483417,0.89
1038483417,0.89
1038484086,0.24
1038484805,0.1
1038484805,0.1
1038545144,0.4763333333333333
1038626552,0.0
1038626552,0.0
1038627268,0.0
1038766589,0.01
1038766589,0.01
10387669,0.9666468253968254
10387669,0.9666468253968254
10387669,0.9666468253968254
1038767967,0.0
1038769164,0.03
1038769164,0.03
1038798585,0.01
1038798585,0.01
1038799521,0.0
1038799521,0.0
1038799994,0.0
1038799994,0.0
1038800259,0.047634136387170296
1038800527,0.0
1038800527,0.0
1038800973,0.0
1042062755,0.0
1042062755,0.0
1042062755,0.0
1042065436,0.03
1042090913,0.0
1042090913,0.0
1042091964,0.0
1042213473,0.0015177033492822967
1042247530,0.0
1042420992,0.2395384174116001
1042420992,0.2395384174116001
1042420992,0.2395384174116001
1042436819,0.96
1042436819,0.96
1042436819,0.96
1042440018,0.105
1042440389,0.0
1042440389,0.0
1042440389,0.0
1047336215,0.0
1047336215,0.0
1047362174,0.0
1047366429,0.04
1047370759,0.04
1047373358,0.01
1047376388,0.08
1047386056,0.066
1047391257,0.0
1047391485,0.01
1047391485,0.01
1047393289,0.01
1047393289,0.01
1047397320,0.0
1047397320,0.0
1047397320,0.0
1047402314,0.0
1052959582,0.0
1052971656,0.0
1052985333,0.7254761904761904
1052991319,0.0
1052993104,0.0
1052993104,0.0
1052995283,0.04
1052999576,0.25201935564435557
1052999576,0.25201935564435557
10531095,0.03
10531095,0.03
10531095,0.03
1053764909,0.01
1053765537,0.0
1053766097,0.0
1053770072,0.01583333333333333
1053770683,0.0
1053770683,0.0
1053770683,0.0
1053773108,0.98
1053773108,0.98
1053773108,0.98
1053773323,0.0
1053773723,0.03
1061731033,0.21702380952380942
1061731033,0.21702380952380942
1061777894,0.01575
1061777894,0.01575
1061777894,0.01575
1061791338,0.97
1061791338,0.97
1061791338,0.97
1061799318,0.22
1061804623,0.03307692307692307
1061804623,0.03307692307692307
1061804623,0.03307692307692307
1062681281,0.0
1062681281,0.0
1062681281,0.0
1062813491,0.01
1062813491,0.01
1062813491,0.01
1066178198,0.023259817186709643
1066179767,0.95
1066179767,0.95
1066182402,0.06
1066182434,0.7094281609195402
1066185700,0.0
1066185700,0.0
1066510505,0.98
1066510505,0.98
1066510505,0.98
1066510578,0.0
1066519278,1.0
1066519278,1.0
1066521464,0.0
1066523010,0.0
1066525467,0.094
1066525467,0.094
1066719631,0.0
1066720447,0.01
1066737709,0.0
1066737932,0.13
1066740672,0.9485128205128204
1066741493,0.995
1066741493,0.995
1066745326,0.0375
1066747007,0.65
1066747024,0.0
1066749357,0.0
1066749357,0.0
1066749357,0.0
1073972225,0.05
1073986040,0.0
1074003205,0.0
1074010815,0.0
1074010815,0.0
1074010815,0.0
1074558260,0.165
1075211172,0.01
1075211172,0.01
1075211172,0.01
1075222703,0.06
1075281110,0.0
1075281110,0.0
1075281110,0.0
1075282965,0.03214285714285715
1075282965,0.03214285714285715
1075293343,0.13
1075305547,0.01
1075305547,0.01
107545,0.0
107545,0.0
107545,0.0
1075540689,0.02
1075540689,0.02
1075877195,0.99
1075877195,0.99
1075877195,0.99
1087557429,0.01657827676834893
1087559828,0.0
10876117,0.02
1087748331,0.01
1087984678,0.0
1087986397,0.0
1087987049,0.01657827676834893
1087991059,0.0
1087994125,0.0
1087994125,0.0
1087994125,0.0
1087995132,0.0
1087995132,0.0
1087995768,0.0
1087996671,0.0
1087999442,0.0
1087999850,0.0
1088001308,0.0
1088002222,0.0
1088002222,0.0
1088008658,0.0
1088009021,0.0
1088009021,0.0
1088009420,0.0
1088009447,0.0
1088010104,0.0
1038120776,0.047634136387170296
1038122423,1.0
1038122532,0.85
1038122532,0.85
1038123050,0.0
1038123050,0.0
1038125396,0.0
1038125396,0.0
1038126842,0.0
1038126842,0.0
1038129256,0.0
1038135795,0.0
1038136352,0.0
1038136352,0.0
1038138058,0.0
1038138058,0.0
1038138058,0.0
1038139977,0.047634136387170296
1038332850,0.03
1038332850,0.03
1038333916,0.01
1038334763,0.0
1038335324,0.0
1038337444,0.03
1038337444,0.03
1038337697,0.0
1038359454,0.0
1038385203,0.64
1040756168,0.02333333333333333
1040756564,0.015957264957264957
1040756564,0.015957264957264957
1040756564,0.015957264957264957
1040756889,0.03
1040756889,0.03
1040756889,0.03
1040757143,0.01
1040757143,0.01
1040757143,0.01
1040757274,0.01
1040758131,0.0
1040761184,0.0
1040761764,0.0
1040798762,0.0
1040800024,0.16
1040802971,1.0
1041147252,0.03
1041202237,0.0
1041202458,0.02
1041202458,0.0
1041202458,0.0
1041203262,0.0
1041204275,0.0
1041204275,0.0
1041204783,0.01
1041234645,0.22900817251204242
1041234645,0.22900817251204242
1041234645,0.22900817251204242
1041259347,0.0
1041324587,0.0
1041324984,0.01
1041324984,0.0
1041324984,0.01
1041326247,0.01
1041326247,0.01
1041326364,0.0
1041329003,0.013333333333333332
1041532261,0.0
1041532261,0.0
1041532261,0.0
1041610934,0.0
1041610934,0.0
1045742172,0.018333333333333333
1045742172,0.018333333333333333
1045742172,0.018333333333333333
1045746711,0.07
1046273578,0.6558849206349204
1046400451,0.0
1046538234,0.0
1046538234,0.0
1046666806,0.0
1046668367,0.0
1046668367,0.0
1046668808,0.93
1046668808,0.93
1046668921,0.0
1046668921,0.0
1046902545,0.0
1046902545,0.0
1046903123,0.0
1046903123,0.0
1046916140,0.0
1046932586,0.02
1046932918,0.08
1047217533,0.96
1047217533,0.96
1047217533,0.96
1047221473,0.83
1047225727,0.2395384174116001
1047225727,0.2395384174116001
1047225727,0.2395384174116001
1051815798,0.03
1051954734,0.0
1052313465,0.0
1052313465,0.0
1052384985,0.0
1052384985,0.0
1052384985,0.0
1052395193,0.0
1052734104,0.006666666666666666
1052734104,0.006666666666666666
1052943949,1.0
1052943949,1.0
1052943949,1.0
1052950415,0.0
1052957604,0.31120238095238095
1052957604,0.31120238095238095
1052957604,0.31120238095238095
1060646407,0.0
1060646407,0.0
1060648070,0.0
1060648070,0.0
1060650322,0.128736568986569
1060650523,0.0
1061369214,0.0
1061534737,0.0
1061534737,0.0
1061656743,0.08
1061712444,0.0
1061723570,0.17798588585684708
1061723570,0.17798588585684708
1061723570,0.17798588585684708
1065852163,0.0
1065852163,0.0
1065869726,0.04
1065883500,0.6558849206349204
1065885588,0.03
1065899214,0.0
1065905686,1.0
1065905686,1.0
1065905686,1.0
1065905872,0.0
1065905872,0.0
1065905872,0.0
1065909681,0.0
1065909681,0.0
1065910412,0.02
1072496080,0.96
1072496080,0.96
1072496080,0.96
1072657731,0.0
1072657731,0.0
1072659504,0.0
1072659504,0.0
1072662154,0.0
1072662154,0.0
1072662154,0.0
1072672434,0.46517821067821075
1072672434,0.46517821067821075
1072672434,0.46517821067821075
1072720335,0.96
1072720335,0.96
1072720335,0.96
1073156345,0.98
1073156345,0.98
1073156345,0.98
1073156854,0.06
1073242669,0.91
1073242669,0.91
1073321359,0.01
1073323412,0.99
1073323412,0.99
1073324039,0.0
1073324039,0.0
1073327601,0.11
1073327601,0.11
1073327601,0.11803571428571429
1073509439,0.01
1073677258,0.02
1073687978,0.0
1073687978,0.0
1073687978,0.0
1073689406,0.8590000000000001
1073689406,0.8590000000000001
1073698396,0.9901136363636363
1073698396,0.9901136363636363
1073698396,0.9901136363636363
1073705353,0.0
1073705353,0.0
1073705353,0.0
1073705353,0.0
1073705353,0.0
1073705353,0.0
1073706122,1.0
1073706122,1.0
1073706122,1.0
1073816403,0.78
1073825858,0.94
1073825858,0.5043127705627706
1073825858,0.94
1073825858,0.5043127705627706
1073825858,0.5043127705627706
1073825858,0.94
1085177392,0.0
1085177392,0.0
1085227993,0.0
1085227993,0.0
1085228233,0.3269358696858696
1085228233,0.3269358696858696
1085253381,0.04
1085263437,0.0
1085266302,0.0
1085280058,0.3827228049728049
1085280058,0.3827228049728049
1085280058,0.3827228049728049
1085339816,0.0
1085342871,0.0
1085342871,0.0
1085919239,0.01
1085942538,0.0
1085942538,0.0
1086048080,0.62
1086053866,0.87
1086053866,0.87
1086278291,0.85
1086278291,0.85
1086278394,0.0
1086301544,0.01
1087486905,0.06
1087487109,0.0
1087487109,0.0
1087546460,0.0
1087546460,0.0
1087546508,0.0
1087546508,0.0
1087546508,0.0
1087546854,0.0
1087551958,0.0
1087551958,0.0
1087554278,0.0
1087554278,0.0
1087555938,0.0
1087556766,0.0
1037662648,0.0
1037662648,0.0
1037663103,0.02
1037663103,0.02
1037663103,0.02
1037664335,0.04285714285714286
1037664335,0.04285714285714286
1037665400,0.03
1037665400,0.03
1037665471,0.06
1037665471,0.06
1037665471,0.06
1037665541,0.0
1037665541,0.0
1037665541,0.0
1037666403,0.0
1037666403,0.0
1037666403,0.0
1037666594,0.0
1037667099,0.0
1037669308,0.0
1037946077,0.0
1037946077,0.0
1037946077,0.0
1037949383,0.0
1037949383,0.0
1037977086,0.0
1037977138,0.0
1037982926,0.0
1038062832,0.0
1038062832,0.1540476190476191
1038062832,0.0
1038063916,0.0
1038092565,0.0
1038092565,0.0
1038094998,0.511327922077922
1038094998,0.511327922077922
1038095607,0.0
1038095607,0.0
1038096747,0.01
1038096747,0.01
1038101943,0.67
1038103912,0.02
1038105031,0.0
1038109873,0.0
1038109873,0.0
1038109873,0.0
1038112879,0.6624563207690142
1038112879,0.6624563207690142
1038119260,0.01
1040732716,0.0
1040732717,0.0
1040732717,0.0
1040732717,0.0
1040732836,0.0
1040732836,0.0
1040732836,0.0
1040732979,0.01
1040732979,0.01
1040733459,0.03
1040733861,0.09
1040735027,0.04
1040735027,0.02
1040735635,0.03
1040735979,1.0
1040735979,1.0
1040735979,1.0
1040737377,0.0
1040737676,0.0
1040738605,0.4961666666666668
1040739717,0.695
1040739777,0.0
1040740111,0.03
1040740836,0.03
1040741024,0.0
1040741024,0.0
1040741088,0.0016666666666666666
1040741980,0.01
1040741980,0.01
1040741980,0.01
1040742816,0.05333333333333334
1040742816,0.05333333333333334
1040743206,0.005
1040743206,0.005
1040743629,0.01
1040743737,0.0
1040743737,0.0
1040744164,0.0
1040744164,0.0
1040744702,0.02
1040747077,0.0
1040747077,0.0
1040747077,0.0
1040747945,0.0
1040747945,0.0
1040747945,0.0
1040749194,0.011666666666666665
1040749194,0.011666666666666665
1040749194,0.011666666666666665
1040750697,0.11
1040750840,0.01
1040750840,0.01
1040751867,0.0
1040751867,0.0
1040751867,0.0
1040752432,0.95
1040752432,0.95
1040752432,0.95
1040752690,0.01
1040752690,0.01
1040753048,0.2018333333333333
1040753048,0.035
1040753048,0.035
1040753465,0.11
1040753465,0.11
1040753571,0.88
1040753571,0.88
1040753649,0.88
1040753649,0.88
1040755272,0.02
1040755272,0.02
1040755272,0.02
1040756168,0.02333333333333333
1045690537,0.0
1045690537,0.0
1045692955,0.0
1045692955,0.0
1045692955,0.0
1045697375,0.97
1045697375,0.97
1045697375,0.97
1045700750,0.16
1045716177,0.92
1045716177,0.92
1045716177,0.92
1045716766,0.0
1045716766,0.0
1045716766,0.0
1045718204,0.02
1045718204,0.02
1045718204,0.02
1045720688,0.98
1045720688,0.98
1045720688,0.98
1045723405,0.05
1045724442,0.0
1045724442,0.0
1045731061,0.5028244810744811
1045731061,0.5028244810744811
1045731061,0.5028244810744811
1045732584,0.01
1045732584,0.01
1045736105,0.15166666666666667
1050958815,0.0
1050959014,0.98
1050959014,0.98
1050959014,0.98
1050962757,0.0
1050962757,0.0
1050965015,1.0
1050965015,1.0
1050965015,1.0
1050972266,0.983
1050972266,0.983
1050972266,0.983
1050975319,0.04
1050975319,0.04
1050975319,0.04
1050976033,0.29335209235209225
1050976033,0.29335209235209225
1050976033,0.29335209235209225
1051336612,0.17715159079826256
1051336612,0.17715159079826256
1051358577,0.26737698412698413
1051419931,0.85
1051419931,0.85
1051589652,0.02
1051589652,0.02
1051589652,0.02
1051637077,0.74
1051675396,0.64
1051677202,0.04
1051677202,0.04
1051677202,0.69
1057919430,0.5609122328515863
1057919430,0.5609122328515863
1057919430,0.5609122328515863
1058324204,0.0
1059062203,0.9655555555555556
1059062203,0.9655555555555556
1059062203,0.9655555555555556
1059446626,0.05332800387596899
1059697563,0.04
1059700974,0.05
1059700974,0.05
1059708924,0.01
1059708924,0.01
1059786655,0.0
1059786655,0.0
1059810724,0.8340966255966253
1059813994,0.0
1059980177,0.0
1059980177,0.0
1060268855,0.1
1060269613,0.06
1060356462,0.04
1060356462,0.04
1060356462,0.04
1060588316,0.6694517459664518
1060588316,0.6694517459664518
1060588316,0.6694517459664518
1065818376,0.9078571428571428
1065818376,0.9078571428571428
1065820536,0.01
1065820536,0.01
1065820814,0.0
1065820814,0.0
1065824036,0.91
1065824036,0.91
1065824036,0.91
1065830111,0.0
1065831409,0.96
1065831409,0.96
1065831409,0.96
1065833851,0.93
1065833851,0.93
1065836725,0.0
1065836725,0.0
1065836725,0.0
1065843606,1.0
1065843606,1.0
1065843606,1.0
1070328457,0.0
1070598831,0.07
1070600345,0.016428571428571428
1070815179,0.6933333333333335
1070822535,0.048
1070823188,0.0
1070823188,0.0
1070823188,0.0
1070825149,0.0
1070825149,0.0
1070962778,0.01
1070962778,0.01
1070962778,0.01
1070969110,0.009166666666666667
1071579656,0.01
1071579656,0.01
1071579656,0.01
1071914963,0.09
1072251355,0.01
1072251355,0.01
1072255449,0.0
1072255449,0.0
1072262238,0.023259817186709643
1083456529,0.87
1083461625,0.0
1083461625,0.0
1083466108,0.01
1083466108,0.01
1083466108,0.01
1083570610,0.0
1083873724,0.66
1083874401,0.0
1083874401,0.0
1083891440,0.3744109941885482
1083891440,0.3744109941885482
1083891440,0.3744109941885482
1083894998,0.0
1083894998,0.0
1083917142,0.08
1083917142,0.08
1083917142,0.08
1083919063,0.0
1083919063,0.0
1083927333,0.5465558608058609
1083927333,0.5465558608058609
1083927333,0.5465558608058609
1084899257,0.002
1084899257,0.002
1085043015,0.95
1085043015,0.95
1085043015,0.95
1085044228,0.2395384174116001
1085044228,0.2395384174116001
1085044228,0.2395384174116001
1085097915,0.23991258741258728
1085097915,0.23991258741258728
1037638030,0.01
1037638869,0.0
1037638869,0.0
1037638869,0.0
1037639641,0.0
1037639641,0.0
1037639641,0.0
1037640608,0.0
1037640777,0.0
1037640919,0.002727272727272727
1037640919,0.002727272727272727
1037640919,0.002727272727272727
1037641607,0.0
1037641729,0.03
1037642143,0.0
1037642196,0.02
1037642196,0.02
1037642729,0.0125
1037642770,0.1
1037642770,0.1
1037643275,0.03
1037643275,0.03
1037643550,0.02
1037643550,0.03
1037643995,0.0
1037643995,0.0
1037645202,0.0
1037645202,0.0
1037646292,0.0
1037646292,0.0
1037646292,0.0
1037646516,0.02
1037646741,0.01
1037646741,0.01
1037646741,0.01
1037647441,0.016666666666666666
1037649323,0.01
1037650353,0.0
1037650353,0.0
1037650353,0.0
1037650751,0.0
